id_vendas,id_veiculos,id_concessionarias,id_vendedores,id_clientes,valor_pago,data_venda,data_inclusao,data_atualizacao
178412,3,13,12,177211,480477.62,2025-03-13 00:35:01.538845+00:00,2025-03-13 00:35:01.538845+00:00,2025-03-13 00:35:01.538845+00:00
178479,1,28,9,177278,240251.83,2025-03-13 06:10:01.360731+00:00,2025-03-13 06:10:01.360731+00:00,2025-03-13 06:10:01.360731+00:00
178546,1,5,16,177345,240285.36,2025-03-13 11:45:01.614216+00:00,2025-03-13 11:45:01.614216+00:00,2025-03-13 11:45:01.614216+00:00
178613,3,9,37,177412,487236.15,2025-03-13 17:20:01.955325+00:00,2025-03-13 17:20:01.955325+00:00,2025-03-13 17:20:01.955325+00:00
178680,4,21,41,177479,276902.35,2025-03-13 22:55:02.231448+00:00,2025-03-13 22:55:02.231448+00:00,2025-03-13 22:55:02.231448+00:00
178746,5,21,41,177545,314458.54,2025-03-14 04:25:02.123088+00:00,2025-03-14 04:25:02.123088+00:00,2025-03-14 04:25:02.123088+00:00
178812,7,5,18,177611,387891.93,2025-03-14 09:55:01.976112+00:00,2025-03-14 09:55:01.976112+00:00,2025-03-14 09:55:01.976112+00:00
178878,2,14,45,177677,340158.56,2025-03-14 15:25:01.807300+00:00,2025-03-14 15:25:01.807300+00:00,2025-03-14 15:25:01.807300+00:00
178944,5,9,37,177743,308696.07,2025-03-14 20:55:01.645985+00:00,2025-03-14 20:55:01.645985+00:00,2025-03-14 20:55:01.645985+00:00
179010,1,2,46,177809,241253.79,2025-03-15 02:25:01.278752+00:00,2025-03-15 02:25:01.278752+00:00,2025-03-15 02:25:01.278752+00:00
179076,4,17,27,177875,275246.19,2025-03-15 07:55:01.337319+00:00,2025-03-15 07:55:01.337319+00:00,2025-03-15 07:55:01.337319+00:00
179142,5,22,35,177941,309006.04,2025-03-15 13:25:01.634379+00:00,2025-03-15 13:25:01.634379+00:00,2025-03-15 13:25:01.634379+00:00
179208,4,26,39,178007,272506.04,2025-03-15 18:55:01.396840+00:00,2025-03-15 18:55:01.396840+00:00,2025-03-15 18:55:01.396840+00:00
179274,1,12,48,178073,244354.56,2025-03-16 00:25:02.112368+00:00,2025-03-16 00:25:02.112368+00:00,2025-03-16 00:25:02.112368+00:00
179340,8,19,40,178139,292934.07,2025-03-16 05:55:01.470552+00:00,2025-03-16 05:55:01.470552+00:00,2025-03-16 05:55:01.470552+00:00
179406,7,21,41,178205,384163.68,2025-03-16 11:25:02.127964+00:00,2025-03-16 11:25:02.127964+00:00,2025-03-16 11:25:02.127964+00:00
179472,8,10,44,178271,290822.9,2025-03-16 16:55:02.006862+00:00,2025-03-16 16:55:02.006862+00:00,2025-03-16 16:55:02.006862+00:00
179538,4,9,37,178336,272171.73,2025-03-16 22:20:02.171242+00:00,2025-03-16 22:20:02.171242+00:00,2025-03-16 22:20:02.171242+00:00
179604,6,16,21,178402,791915.78,2025-03-17 03:50:01.873279+00:00,2025-03-17 03:50:01.873279+00:00,2025-03-17 03:50:01.873279+00:00
179670,3,21,41,178468,484802.68,2025-03-17 09:20:02.058219+00:00,2025-03-17 09:20:02.058219+00:00,2025-03-17 09:20:02.058219+00:00
179736,4,19,40,178534,270433.7,2025-03-17 14:50:01.545001+00:00,2025-03-17 14:50:01.545001+00:00,2025-03-17 14:50:01.545001+00:00
179802,7,6,28,178600,380625.05,2025-03-17 20:20:01.724044+00:00,2025-03-17 20:20:01.724044+00:00,2025-03-17 20:20:01.724044+00:00
179868,8,13,12,178666,292381.2,2025-03-18 01:50:01.301646+00:00,2025-03-18 01:50:01.301646+00:00,2025-03-18 01:50:01.301646+00:00
179934,4,28,10,178732,271286.98,2025-03-18 07:20:01.830003+00:00,2025-03-18 07:20:01.830003+00:00,2025-03-18 07:20:01.830003+00:00
180000,2,26,39,178798,337011.04,2025-03-18 12:50:01.455815+00:00,2025-03-18 12:50:01.455815+00:00,2025-03-18 12:50:01.455815+00:00
180066,8,1,33,178864,289197.24,2025-03-18 18:20:01.702088+00:00,2025-03-18 18:20:01.702088+00:00,2025-03-18 18:20:01.702088+00:00
180132,8,25,1,178930,292822.9,2025-03-18 23:50:01.749656+00:00,2025-03-18 23:50:01.749656+00:00,2025-03-18 23:50:01.749656+00:00
180198,5,9,37,178996,308525.24,2025-03-19 05:20:01.886545+00:00,2025-03-19 05:20:01.886545+00:00,2025-03-19 05:20:01.886545+00:00
180264,7,19,40,179062,380489.47,2025-03-19 10:50:01.930165+00:00,2025-03-19 10:50:01.930165+00:00,2025-03-19 10:50:01.930165+00:00
180330,4,2,46,179128,273932.03,2025-03-19 16:20:01.501090+00:00,2025-03-19 16:20:01.501090+00:00,2025-03-19 16:20:01.501090+00:00
180396,3,13,12,179194,478342.41,2025-03-19 21:50:01.532740+00:00,2025-03-19 21:50:01.532740+00:00,2025-03-19 21:50:01.532740+00:00
180462,2,11,36,179260,332829.48,2025-03-20 03:20:01.984213+00:00,2025-03-20 03:20:01.984213+00:00,2025-03-20 03:20:01.984213+00:00
180528,7,5,19,179326,384529.69,2025-03-20 08:50:01.400544+00:00,2025-03-20 08:50:01.400544+00:00,2025-03-20 08:50:01.400544+00:00
180594,8,25,5,179392,288571.5,2025-03-20 14:20:02.148885+00:00,2025-03-20 14:20:02.148885+00:00,2025-03-20 14:20:02.148885+00:00
180660,8,21,41,179458,293756.42,2025-03-20 19:50:01.619630+00:00,2025-03-20 19:50:01.619630+00:00,2025-03-20 19:50:01.619630+00:00
180726,2,13,14,179524,342069.29,2025-03-21 01:20:01.494350+00:00,2025-03-21 01:20:01.494350+00:00,2025-03-21 01:20:01.494350+00:00
180792,2,16,23,179590,335513.03,2025-03-21 06:50:01.957296+00:00,2025-03-21 06:50:01.957296+00:00,2025-03-21 06:50:01.957296+00:00
180858,2,16,24,179656,343567.79,2025-03-21 12:20:01.564113+00:00,2025-03-21 12:20:01.564113+00:00,2025-03-21 12:20:01.564113+00:00
180924,7,29,42,179722,384282.75,2025-03-21 17:50:01.373837+00:00,2025-03-21 17:50:01.373837+00:00,2025-03-21 17:50:01.373837+00:00
180990,4,4,43,179788,267237.16,2025-03-21 23:20:01.637357+00:00,2025-03-21 23:20:01.637357+00:00,2025-03-21 23:20:01.637357+00:00
181056,4,25,2,179854,275966.05,2025-03-22 04:50:01.531923+00:00,2025-03-22 04:50:01.531923+00:00,2025-03-22 04:50:01.531923+00:00
181122,7,7,47,179920,383110.5,2025-03-22 10:20:01.158103+00:00,2025-03-22 10:20:01.158103+00:00,2025-03-22 10:20:01.158103+00:00
181188,7,19,40,179986,387758.22,2025-03-22 15:50:01.427815+00:00,2025-03-22 15:50:01.427815+00:00,2025-03-22 15:50:01.427815+00:00
181254,3,7,47,180052,476916.97,2025-03-22 21:20:01.128372+00:00,2025-03-22 21:20:01.128372+00:00,2025-03-22 21:20:01.128372+00:00
181320,6,22,35,180118,761758.78,2025-03-23 02:50:01.757189+00:00,2025-03-23 02:50:01.757189+00:00,2025-03-23 02:50:01.757189+00:00
181386,8,15,38,180184,291557.18,2025-03-23 08:20:01.405359+00:00,2025-03-23 08:20:01.405359+00:00,2025-03-23 08:20:01.405359+00:00
181488,3,17,26,180286,484273.21,2025-03-23 17:00:01.407742+00:00,2025-03-23 17:00:01.407742+00:00,2025-03-23 17:00:01.407742+00:00
181554,2,13,13,180352,333034.13,2025-03-23 22:30:01.676324+00:00,2025-03-23 22:30:01.676324+00:00,2025-03-23 22:30:01.676324+00:00
181620,3,28,8,180418,487369.37,2025-03-24 04:00:01.373905+00:00,2025-03-24 04:00:01.373905+00:00,2025-03-24 04:00:01.373905+00:00
181686,7,3,32,180484,392493.5,2025-03-24 09:30:02.042284+00:00,2025-03-24 09:30:02.042284+00:00,2025-03-24 09:30:02.042284+00:00
181752,3,21,41,180550,478183.94,2025-03-24 15:00:01.879317+00:00,2025-03-24 15:00:01.879317+00:00,2025-03-24 15:00:01.879317+00:00
181818,1,23,31,180616,246764.23,2025-03-24 20:30:01.525289+00:00,2025-03-24 20:30:01.525289+00:00,2025-03-24 20:30:01.525289+00:00
181882,7,25,1,180680,390827.42,2025-03-25 01:50:02.067504+00:00,2025-03-25 01:50:02.067504+00:00,2025-03-25 01:50:02.067504+00:00
181936,3,28,8,180734,480042.44,2025-03-25 06:20:01.728325+00:00,2025-03-25 06:20:01.728325+00:00,2025-03-25 06:20:01.728325+00:00
181984,8,19,40,180782,287063.03,2025-03-25 10:20:01.561753+00:00,2025-03-25 10:20:01.561753+00:00,2025-03-25 10:20:01.561753+00:00
182030,7,17,27,180828,393408.57,2025-03-25 14:10:01.846369+00:00,2025-03-25 14:10:01.846369+00:00,2025-03-25 14:10:01.846369+00:00
182073,7,25,5,180871,387687.24,2025-03-25 17:45:01.869940+00:00,2025-03-25 17:45:01.869940+00:00,2025-03-25 17:45:01.869940+00:00
182114,2,28,7,180912,342768.91,2025-03-25 21:10:01.256393+00:00,2025-03-25 21:10:01.256393+00:00,2025-03-25 21:10:01.256393+00:00
182155,1,28,7,180953,246765.27,2025-03-26 00:35:01.994924+00:00,2025-03-26 00:35:01.994924+00:00,2025-03-26 00:35:01.994924+00:00
182195,1,5,16,180993,243563.28,2025-03-26 03:55:01.854512+00:00,2025-03-26 03:55:01.854512+00:00,2025-03-26 03:55:01.854512+00:00
182235,1,29,42,181033,241930.26,2025-03-26 07:15:01.185955+00:00,2025-03-26 07:15:01.185955+00:00,2025-03-26 07:15:01.185955+00:00
182274,8,15,38,181072,291869.36,2025-03-26 10:30:01.952829+00:00,2025-03-26 10:30:01.952829+00:00,2025-03-26 10:30:01.952829+00:00
182313,7,1,33,181111,380045.92,2025-03-26 13:45:01.683035+00:00,2025-03-26 13:45:01.683035+00:00,2025-03-26 13:45:01.683035+00:00
182352,4,28,6,181150,266985.02,2025-03-26 17:00:02.175402+00:00,2025-03-26 17:00:02.175402+00:00,2025-03-26 17:00:02.175402+00:00
182390,8,22,35,181188,285746.13,2025-03-26 20:10:01.700297+00:00,2025-03-26 20:10:01.700297+00:00,2025-03-26 20:10:01.700297+00:00
182428,8,5,20,181226,289117.27,2025-03-26 23:20:01.193498+00:00,2025-03-26 23:20:01.193498+00:00,2025-03-26 23:20:01.193498+00:00
182465,8,22,35,181263,290617.97,2025-03-27 02:25:01.443764+00:00,2025-03-27 02:25:01.443764+00:00,2025-03-27 02:25:01.443764+00:00
182502,4,14,45,181300,267520.88,2025-03-27 05:30:02.290580+00:00,2025-03-27 05:30:02.290580+00:00,2025-03-27 05:30:02.290580+00:00
182539,7,25,4,181337,389592.46,2025-03-27 08:35:01.864039+00:00,2025-03-27 08:35:01.864039+00:00,2025-03-27 08:35:01.864039+00:00
182568,4,3,32,181366,274708.43,2025-03-27 11:00:01.820415+00:00,2025-03-27 11:00:01.820415+00:00,2025-03-27 11:00:01.820415+00:00
176604,4,16,22,175404,272560.31,2025-03-06 18:00:01.300843+00:00,2025-03-06 18:00:01.300843+00:00,2025-03-06 18:00:01.300843+00:00
176671,8,19,40,175471,285889.86,2025-03-06 23:35:01.839537+00:00,2025-03-06 23:35:01.839537+00:00,2025-03-06 23:35:01.839537+00:00
176738,8,23,31,175538,293045.19,2025-03-07 05:10:01.136454+00:00,2025-03-07 05:10:01.136454+00:00,2025-03-07 05:10:01.136454+00:00
176805,3,24,49,175605,491664.13,2025-03-07 10:45:01.909267+00:00,2025-03-07 10:45:01.909267+00:00,2025-03-07 10:45:01.909267+00:00
176872,8,21,41,175672,296438.07,2025-03-07 16:20:01.274135+00:00,2025-03-07 16:20:01.274135+00:00,2025-03-07 16:20:01.274135+00:00
176939,4,16,22,175739,270652.11,2025-03-07 21:55:01.462236+00:00,2025-03-07 21:55:01.462236+00:00,2025-03-07 21:55:01.462236+00:00
177006,8,3,32,175806,292429.93,2025-03-08 03:30:01.675033+00:00,2025-03-08 03:30:01.675033+00:00,2025-03-08 03:30:01.675033+00:00
177073,1,5,18,175873,244905.21,2025-03-08 09:05:02.203816+00:00,2025-03-08 09:05:02.203816+00:00,2025-03-08 09:05:02.203816+00:00
177140,5,25,1,175940,305753.6,2025-03-08 14:40:01.928890+00:00,2025-03-08 14:40:01.928890+00:00,2025-03-08 14:40:01.928890+00:00
177207,7,18,51,176007,392233.58,2025-03-08 20:15:01.197088+00:00,2025-03-08 20:15:01.197088+00:00,2025-03-08 20:15:01.197088+00:00
177274,8,19,40,176074,293159.84,2025-03-09 01:50:01.569792+00:00,2025-03-09 01:50:01.569792+00:00,2025-03-09 01:50:01.569792+00:00
177341,8,25,1,176141,295509.12,2025-03-09 07:25:01.134914+00:00,2025-03-09 07:25:01.134914+00:00,2025-03-09 07:25:01.134914+00:00
177408,8,12,48,176208,285176.69,2025-03-09 13:00:01.987204+00:00,2025-03-09 13:00:01.987204+00:00,2025-03-09 13:00:01.987204+00:00
177475,5,12,48,176275,309849.06,2025-03-09 18:35:02.101757+00:00,2025-03-09 18:35:02.101757+00:00,2025-03-09 18:35:02.101757+00:00
177542,4,5,16,176342,271377.3,2025-03-10 00:10:02.071850+00:00,2025-03-10 00:10:02.071850+00:00,2025-03-10 00:10:02.071850+00:00
177609,8,5,18,176409,292351.27,2025-03-10 05:45:01.560073+00:00,2025-03-10 05:45:01.560073+00:00,2025-03-10 05:45:01.560073+00:00
177676,1,10,44,176476,238932.27,2025-03-10 11:20:01.621226+00:00,2025-03-10 11:20:01.621226+00:00,2025-03-10 11:20:01.621226+00:00
177743,3,29,42,176542,486828.38,2025-03-10 16:50:01.848692+00:00,2025-03-10 16:50:01.848692+00:00,2025-03-10 16:50:01.848692+00:00
177810,4,14,45,176609,274751.07,2025-03-10 22:25:01.859366+00:00,2025-03-10 22:25:01.859366+00:00,2025-03-10 22:25:01.859366+00:00
177877,5,21,41,176676,310663.17,2025-03-11 04:00:01.948481+00:00,2025-03-11 04:00:01.948481+00:00,2025-03-11 04:00:01.948481+00:00
177944,8,28,10,176743,292976.1,2025-03-11 09:35:01.306348+00:00,2025-03-11 09:35:01.306348+00:00,2025-03-11 09:35:01.306348+00:00
178011,1,25,4,176810,246819.15,2025-03-11 15:10:01.589270+00:00,2025-03-11 15:10:01.589270+00:00,2025-03-11 15:10:01.589270+00:00
178078,2,25,2,176877,339129.42,2025-03-11 20:45:02.003934+00:00,2025-03-11 20:45:02.003934+00:00,2025-03-11 20:45:02.003934+00:00
178145,1,12,48,176944,246772.05,2025-03-12 02:20:01.877800+00:00,2025-03-12 02:20:01.877800+00:00,2025-03-12 02:20:01.877800+00:00
178212,7,16,23,177011,385355.87,2025-03-12 07:55:01.621160+00:00,2025-03-12 07:55:01.621160+00:00,2025-03-12 07:55:01.621160+00:00
178279,8,28,7,177078,292531.98,2025-03-12 13:30:02.182485+00:00,2025-03-12 13:30:02.182485+00:00,2025-03-12 13:30:02.182485+00:00
178346,8,28,8,177145,286392.66,2025-03-12 19:05:02.481917+00:00,2025-03-12 19:05:02.481917+00:00,2025-03-12 19:05:02.481917+00:00
178413,3,28,7,177212,491999.1,2025-03-13 00:40:01.718566+00:00,2025-03-13 00:40:01.718566+00:00,2025-03-13 00:40:01.718566+00:00
178480,1,8,53,177279,247264.13,2025-03-13 06:15:01.539217+00:00,2025-03-13 06:15:01.539217+00:00,2025-03-13 06:15:01.539217+00:00
178547,1,24,49,177346,242912.45,2025-03-13 11:50:01.785318+00:00,2025-03-13 11:50:01.785318+00:00,2025-03-13 11:50:01.785318+00:00
178614,4,18,51,177413,267222.42,2025-03-13 17:25:01.159966+00:00,2025-03-13 17:25:01.159966+00:00,2025-03-13 17:25:01.159966+00:00
178681,5,24,49,177480,304115.49,2025-03-13 23:00:01.500554+00:00,2025-03-13 23:00:01.500554+00:00,2025-03-13 23:00:01.500554+00:00
178747,3,28,6,177546,480359.62,2025-03-14 04:30:01.134456+00:00,2025-03-14 04:30:01.134456+00:00,2025-03-14 04:30:01.134456+00:00
178813,7,29,42,177612,388901.59,2025-03-14 10:00:01.164710+00:00,2025-03-14 10:00:01.164710+00:00,2025-03-14 10:00:01.164710+00:00
178879,7,21,41,177678,385169.2,2025-03-14 15:30:02.035390+00:00,2025-03-14 15:30:02.035390+00:00,2025-03-14 15:30:02.035390+00:00
178945,2,29,42,177744,336580.03,2025-03-14 21:00:01.915627+00:00,2025-03-14 21:00:01.915627+00:00,2025-03-14 21:00:01.915627+00:00
179011,3,15,38,177810,491485.47,2025-03-15 02:30:01.444658+00:00,2025-03-15 02:30:01.444658+00:00,2025-03-15 02:30:01.444658+00:00
179077,4,24,49,177876,272961.52,2025-03-15 08:00:01.506735+00:00,2025-03-15 08:00:01.506735+00:00,2025-03-15 08:00:01.506735+00:00
179143,1,19,40,177942,239845.99,2025-03-15 13:30:01.716774+00:00,2025-03-15 13:30:01.716774+00:00,2025-03-15 13:30:01.716774+00:00
179209,5,21,41,178008,316137.2,2025-03-15 19:00:01.578981+00:00,2025-03-15 19:00:01.578981+00:00,2025-03-15 19:00:01.578981+00:00
179275,6,13,14,178074,784046.78,2025-03-16 00:30:01.283539+00:00,2025-03-16 00:30:01.283539+00:00,2025-03-16 00:30:01.283539+00:00
179341,8,16,24,178140,289719.05,2025-03-16 06:00:01.664074+00:00,2025-03-16 06:00:01.664074+00:00,2025-03-16 06:00:01.664074+00:00
179407,8,23,31,178206,296125.59,2025-03-16 11:30:02.159894+00:00,2025-03-16 11:30:02.159894+00:00,2025-03-16 11:30:02.159894+00:00
179473,1,17,25,178272,238654.65,2025-03-16 17:00:01.185693+00:00,2025-03-16 17:00:01.185693+00:00,2025-03-16 17:00:01.185693+00:00
179539,1,5,18,178337,243482.65,2025-03-16 22:25:01.484150+00:00,2025-03-16 22:25:01.484150+00:00,2025-03-16 22:25:01.484150+00:00
179605,7,5,17,178403,382899.61,2025-03-17 03:55:02.107216+00:00,2025-03-17 03:55:02.107216+00:00,2025-03-17 03:55:02.107216+00:00
179671,4,9,37,178469,269284.8,2025-03-17 09:25:01.241366+00:00,2025-03-17 09:25:01.241366+00:00,2025-03-17 09:25:01.241366+00:00
179737,5,24,49,178535,312940.09,2025-03-17 14:55:01.754553+00:00,2025-03-17 14:55:01.754553+00:00,2025-03-17 14:55:01.754553+00:00
179803,5,18,51,178601,313293.83,2025-03-17 20:25:02.087987+00:00,2025-03-17 20:25:02.087987+00:00,2025-03-17 20:25:02.087987+00:00
179869,7,25,4,178667,391788.46,2025-03-18 01:55:01.499360+00:00,2025-03-18 01:55:01.499360+00:00,2025-03-18 01:55:01.499360+00:00
179935,5,13,13,178733,309297.9,2025-03-18 07:25:02.026731+00:00,2025-03-18 07:25:02.026731+00:00,2025-03-18 07:25:02.026731+00:00
180001,4,28,7,178799,276839.37,2025-03-18 12:55:01.648101+00:00,2025-03-18 12:55:01.648101+00:00,2025-03-18 12:55:01.648101+00:00
180067,3,22,35,178865,479019.85,2025-03-18 18:25:01.933040+00:00,2025-03-18 18:25:01.933040+00:00,2025-03-18 18:25:01.933040+00:00
180133,8,17,25,178931,289824.64,2025-03-18 23:55:01.944469+00:00,2025-03-18 23:55:01.944469+00:00,2025-03-18 23:55:01.944469+00:00
180199,7,13,11,178997,385859.49,2025-03-19 05:25:02.079253+00:00,2025-03-19 05:25:02.079253+00:00,2025-03-19 05:25:02.079253+00:00
180265,4,5,20,179063,274529.54,2025-03-19 10:55:02.163823+00:00,2025-03-19 10:55:02.163823+00:00,2025-03-19 10:55:02.163823+00:00
180331,8,25,2,179129,296526.13,2025-03-19 16:25:01.696093+00:00,2025-03-19 16:25:01.696093+00:00,2025-03-19 16:25:01.696093+00:00
180397,1,9,37,179195,238403.23,2025-03-19 21:55:01.704366+00:00,2025-03-19 21:55:01.704366+00:00,2025-03-19 21:55:01.704366+00:00
180463,1,18,51,179261,241500.54,2025-03-20 03:25:01.210752+00:00,2025-03-20 03:25:01.210752+00:00,2025-03-20 03:25:01.210752+00:00
180529,2,27,52,179327,345050.63,2025-03-20 08:55:01.587331+00:00,2025-03-20 08:55:01.587331+00:00,2025-03-20 08:55:01.587331+00:00
180595,7,28,6,179393,393849.62,2025-03-20 14:25:01.338191+00:00,2025-03-20 14:25:01.338191+00:00,2025-03-20 14:25:01.338191+00:00
180661,1,21,41,179459,244297.77,2025-03-20 19:55:01.881370+00:00,2025-03-20 19:55:01.881370+00:00,2025-03-20 19:55:01.881370+00:00
180727,8,9,37,179525,286412.84,2025-03-21 01:25:01.690328+00:00,2025-03-21 01:25:01.690328+00:00,2025-03-21 01:25:01.690328+00:00
180793,1,24,49,179591,244991.55,2025-03-21 06:55:02.241227+00:00,2025-03-21 06:55:02.241227+00:00,2025-03-21 06:55:02.241227+00:00
180859,4,19,40,179657,275580.69,2025-03-21 12:25:01.793269+00:00,2025-03-21 12:25:01.793269+00:00,2025-03-21 12:25:01.793269+00:00
180925,1,5,20,179723,237907.41,2025-03-21 17:55:01.554538+00:00,2025-03-21 17:55:01.554538+00:00,2025-03-21 17:55:01.554538+00:00
180991,3,23,31,179789,481715.24,2025-03-21 23:25:01.841504+00:00,2025-03-21 23:25:01.841504+00:00,2025-03-21 23:25:01.841504+00:00
181057,3,25,5,179855,492514.15,2025-03-22 04:55:01.711244+00:00,2025-03-22 04:55:01.711244+00:00,2025-03-22 04:55:01.711244+00:00
181123,7,17,25,179921,382326.2,2025-03-22 10:25:01.457755+00:00,2025-03-22 10:25:01.457755+00:00,2025-03-22 10:25:01.457755+00:00
181189,4,25,5,179987,267918.39,2025-03-22 15:55:01.614998+00:00,2025-03-22 15:55:01.614998+00:00,2025-03-22 15:55:01.614998+00:00
181255,5,16,23,180053,312286.38,2025-03-22 21:25:01.302823+00:00,2025-03-22 21:25:01.302823+00:00,2025-03-22 21:25:01.302823+00:00
181321,5,21,41,180119,304428.58,2025-03-23 02:55:01.994985+00:00,2025-03-23 02:55:01.994985+00:00,2025-03-23 02:55:01.994985+00:00
181387,7,25,2,180185,390972.99,2025-03-23 08:25:01.584235+00:00,2025-03-23 08:25:01.584235+00:00,2025-03-23 08:25:01.584235+00:00
181489,3,29,42,180287,494077.94,2025-03-23 17:05:01.556845+00:00,2025-03-23 17:05:01.556845+00:00,2025-03-23 17:05:01.556845+00:00
181555,6,18,51,180353,790663.02,2025-03-23 22:35:01.868153+00:00,2025-03-23 22:35:01.868153+00:00,2025-03-23 22:35:01.868153+00:00
181621,8,20,50,180419,292721.52,2025-03-24 04:05:01.555632+00:00,2025-03-24 04:05:01.555632+00:00,2025-03-24 04:05:01.555632+00:00
181687,5,10,44,180485,304670.47,2025-03-24 09:35:01.249369+00:00,2025-03-24 09:35:01.249369+00:00,2025-03-24 09:35:01.249369+00:00
181753,4,6,30,180551,267431.59,2025-03-24 15:05:02.187775+00:00,2025-03-24 15:05:02.187775+00:00,2025-03-24 15:05:02.187775+00:00
181819,5,28,10,180617,305568.99,2025-03-24 20:35:01.732186+00:00,2025-03-24 20:35:01.732186+00:00,2025-03-24 20:35:01.732186+00:00
181883,1,19,40,180681,246579.99,2025-03-25 01:55:01.309933+00:00,2025-03-25 01:55:01.309933+00:00,2025-03-25 01:55:01.309933+00:00
181937,1,10,44,180735,238308.0,2025-03-25 06:25:02.192194+00:00,2025-03-25 06:25:02.192194+00:00,2025-03-25 06:25:02.192194+00:00
181985,2,15,38,180783,336089.47,2025-03-25 10:25:01.896257+00:00,2025-03-25 10:25:01.896257+00:00,2025-03-25 10:25:01.896257+00:00
182031,8,4,43,180829,291635.72,2025-03-25 14:15:02.123598+00:00,2025-03-25 14:15:02.123598+00:00,2025-03-25 14:15:02.123598+00:00
182074,1,3,32,180872,242669.43,2025-03-25 17:50:02.059437+00:00,2025-03-25 17:50:02.059437+00:00,2025-03-25 17:50:02.059437+00:00
182115,8,5,17,180913,290690.97,2025-03-25 21:15:01.425494+00:00,2025-03-25 21:15:01.425494+00:00,2025-03-25 21:15:01.425494+00:00
182156,5,25,1,180954,306168.49,2025-03-26 00:40:01.218821+00:00,2025-03-26 00:40:01.218821+00:00,2025-03-26 00:40:01.218821+00:00
182196,4,28,9,180994,269258.44,2025-03-26 04:00:02.062107+00:00,2025-03-26 04:00:02.062107+00:00,2025-03-26 04:00:02.062107+00:00
182236,3,20,50,181034,482234.92,2025-03-26 07:20:01.339311+00:00,2025-03-26 07:20:01.339311+00:00,2025-03-26 07:20:01.339311+00:00
182275,8,29,42,181073,291179.95,2025-03-26 10:35:02.164559+00:00,2025-03-26 10:35:02.164559+00:00,2025-03-26 10:35:02.164559+00:00
182314,3,9,37,181112,493798.29,2025-03-26 13:50:01.888047+00:00,2025-03-26 13:50:01.888047+00:00,2025-03-26 13:50:01.888047+00:00
182353,7,13,14,181151,381701.33,2025-03-26 17:05:01.361924+00:00,2025-03-26 17:05:01.361924+00:00,2025-03-26 17:05:01.361924+00:00
182391,2,21,41,181189,344597.1,2025-03-26 20:15:01.880294+00:00,2025-03-26 20:15:01.880294+00:00,2025-03-26 20:15:01.880294+00:00
182429,1,28,6,181227,245504.26,2025-03-26 23:25:01.567890+00:00,2025-03-26 23:25:01.567890+00:00,2025-03-26 23:25:01.567890+00:00
182466,4,20,50,181264,271061.79,2025-03-27 02:30:01.494808+00:00,2025-03-27 02:30:01.494808+00:00,2025-03-27 02:30:01.494808+00:00
182503,2,29,42,181301,333554.53,2025-03-27 05:35:01.517047+00:00,2025-03-27 05:35:01.517047+00:00,2025-03-27 05:35:01.517047+00:00
182540,4,7,47,181338,270084.8,2025-03-27 08:40:02.044437+00:00,2025-03-27 08:40:02.044437+00:00,2025-03-27 08:40:02.044437+00:00
182569,1,19,40,181367,238307.97,2025-03-27 11:05:02.074898+00:00,2025-03-27 11:05:02.074898+00:00,2025-03-27 11:05:02.074898+00:00
176605,2,28,8,175405,337967.01,2025-03-06 18:05:01.523949+00:00,2025-03-06 18:05:01.523949+00:00,2025-03-06 18:05:01.523949+00:00
176672,7,11,36,175472,390820.15,2025-03-06 23:40:02.032621+00:00,2025-03-06 23:40:02.032621+00:00,2025-03-06 23:40:02.032621+00:00
176739,4,28,9,175539,275516.21,2025-03-07 05:15:01.292572+00:00,2025-03-07 05:15:01.292572+00:00,2025-03-07 05:15:01.292572+00:00
176806,6,14,45,175606,763435.84,2025-03-07 10:50:02.076655+00:00,2025-03-07 10:50:02.076655+00:00,2025-03-07 10:50:02.076655+00:00
176873,4,5,20,175673,267223.69,2025-03-07 16:25:01.424637+00:00,2025-03-07 16:25:01.424637+00:00,2025-03-07 16:25:01.424637+00:00
176940,5,28,10,175740,311031.29,2025-03-07 22:00:01.737638+00:00,2025-03-07 22:00:01.737638+00:00,2025-03-07 22:00:01.737638+00:00
177007,2,27,52,175807,345885.98,2025-03-08 03:35:01.569545+00:00,2025-03-08 03:35:01.569545+00:00,2025-03-08 03:35:01.569545+00:00
177074,6,23,31,175874,763386.76,2025-03-08 09:10:01.342771+00:00,2025-03-08 09:10:01.342771+00:00,2025-03-08 09:10:01.342771+00:00
177141,1,16,22,175941,238695.97,2025-03-08 14:45:02.486544+00:00,2025-03-08 14:45:02.486544+00:00,2025-03-08 14:45:02.486544+00:00
177208,2,24,49,176008,337803.24,2025-03-08 20:20:01.351024+00:00,2025-03-08 20:20:01.351024+00:00,2025-03-08 20:20:01.351024+00:00
177275,2,21,41,176075,346380.34,2025-03-09 01:55:01.723593+00:00,2025-03-09 01:55:01.723593+00:00,2025-03-09 01:55:01.723593+00:00
177342,4,16,24,176142,273325.08,2025-03-09 07:30:02.124283+00:00,2025-03-09 07:30:02.124283+00:00,2025-03-09 07:30:02.124283+00:00
177409,5,25,4,176209,308552.07,2025-03-09 13:05:01.210693+00:00,2025-03-09 13:05:01.210693+00:00,2025-03-09 13:05:01.210693+00:00
177476,4,28,7,176276,274574.45,2025-03-09 18:40:01.263118+00:00,2025-03-09 18:40:01.263118+00:00,2025-03-09 18:40:01.263118+00:00
